,house_name,total_price,unit_price,unit_price_desc,type,location1,area,total_price_min,total_price_max,area_min,area_max
1243,中景华庭,总价226(万/套),28700.0, 元/㎡(均价),住宅,临平区,建面 79㎡,226.0,226.0,79.0,79.0
1244,融信荣望,总价281(万/套),28500.0, 元/㎡(均价),住宅,萧山,建面 98-129㎡,281.0,281.0,98.0,129.0
1245,龙湖湘湖原著,总价855(万/套),50600.0, 元/㎡(均价),别墅,萧山,建面 169-185㎡,855.0,855.0,169.0,185.0
1246,九城渔人码头,总价120(万/套),15100.0, 元/㎡(均价),住宅,钱塘区,建面 83-120㎡,120.0,120.0,83.0,120.0
1247,伟业熙境府,总价176(万/套),19800.0, 元/㎡(均价),住宅,临平区,建面 89-120㎡,176.0,176.0,89.0,120.0
1248,观澜府,,21000.0, 元/㎡(均价),住宅,桐庐,建面 77-134㎡,,,77.0,134.0
1249,春和云境,总价313(万/套),33000.0, 元/㎡(均价),住宅,拱墅,建面 95-140㎡,313.0,313.0,95.0,140.0
1250,岸上蓝山公寓,总价744(万/套),53200.0, 元/㎡(均价),别墅,余杭,建面 137-189㎡,744.0,744.0,137.0,189.0
1251,卓越明熙府,总价191(万/套),28000.0, 元/㎡(均价),住宅,上城,建面 89-140㎡,191.0,191.0,89.0,140.0
1252,坤和融创开元望金沙,总价378(万/套),37500.0, 元/㎡(均价),住宅,钱塘区,建面 101-139㎡,378.0,378.0,101.0,139.0
1253,万科前宸,总价311(万/套),30540.0, 元/㎡(均价),住宅,余杭,建面 99-139㎡,311.0,311.0,99.0,139.0
1254,上塘源著,总价300(万/套),21000.0, 元/㎡(均价),住宅,临平区,建面 89-140㎡,300.0,300.0,89.0,140.0
1255,滨江嘉品,总价564(万/套),47000.0, 元/㎡(均价),住宅,萧山,建面 120-182㎡,564.0,564.0,120.0,182.0
1256,联发北秀观云,总价326(万/套),34000.0, 元/㎡(均价),住宅,拱墅,建面 96-130㎡,326.0,326.0,96.0,130.0
1257,香港置地上河公元,总价356(万/套),37040.0, 元/㎡(均价),住宅,拱墅,建面 93-139㎡,356.0,356.0,93.0,139.0
1258,未来旭辉城,总价205(万/套),23047.0, 元/㎡(均价),住宅,临安,建面 89-96㎡,205.0,205.0,89.0,96.0
1259,滨江春语蓝庭,总价294(万/套),33000.0, 元/㎡(均价),住宅,拱墅,建面 98-119㎡,294.0,294.0,98.0,119.0
1260,合景泰富揽月臻翠府,,40800.0, 元/㎡(均价),住宅,上城,建面 105-139㎡,,,105.0,139.0
1261,众安顺源府,总价246(万/套),20500.0, 元/㎡(均价),住宅,富阳,建面 89-120㎡,246.0,246.0,89.0,120.0
1262,曲江新鸥鹏杭州第三城（久境府）,总价235(万/套),20800.0, 元/㎡(均价),住宅,临平区,建面 89-138㎡,235.0,235.0,89.0,138.0
1263,长麓府,总价142(万/套),18550.0, 元/㎡(均价),住宅,临安,建面 77-99㎡,142.0,142.0,77.0,99.0
1264,兴耀星漫里,总价368(万/套),37500.0, 元/㎡(均价),住宅,萧山,建面 96-118㎡,368.0,368.0,96.0,118.0
1265,路劲银城澜仕里,总价287(万/套),23000.0, 元/㎡(均价),住宅,临平区,建面 89-139㎡,287.0,287.0,89.0,139.0
1266,新希望锦畔云汀,总价203(万/套),20800.0, 元/㎡(均价),住宅,临平区,建面 98-120㎡,203.0,203.0,98.0,120.0
1267,森临澜府,总价360(万/套),40500.0, 元/㎡(均价),住宅,上城,建面 89-140㎡,360.0,360.0,89.0,140.0
1268,花样年对越天,总价377(万/套),42400.0, 元/㎡(均价),住宅,上城,建面 89-115㎡,377.0,377.0,89.0,115.0
1269,融信远洋厘望轩,总价650(万/套),45000.0, 元/㎡(均价),商业类,拱墅,建面 140-160㎡,650.0,650.0,140.0,160.0
1270,融创望潮印二期（湖悦江南院）,总价110(万/套),28500.0, 元/㎡(均价),商业类,萧山,建面 39-44㎡,110.0,110.0,39.0,44.0
1271,星合映,总价204(万/套),23000.0, 元/㎡(均价),住宅,临平区,建面 89-125㎡,204.0,204.0,89.0,125.0
1272,景瑞路劲海逸翠廷,总价205(万/套),23000.0, 元/㎡(均价),住宅,临平区,建面 89-125㎡,205.0,205.0,89.0,125.0
1273,绿城桂语映月,总价159(万/套),20563.0, 元/㎡(均价),住宅,富阳,建面 89-120㎡,159.0,159.0,89.0,120.0
1274,春来枫华,总价460(万/套),47000.0, 元/㎡(均价),住宅,拱墅,建面 98-139㎡,460.0,460.0,98.0,139.0
1275,中梁沐宸院,总价338(万/套),34500.0, 元/㎡(均价),住宅,余杭,建面 98-139㎡,338.0,338.0,98.0,139.0
1276,三迪枫丹雅居,总价137(万/套),14600.0, 元/㎡(均价),住宅,钱塘区,建面 95-114㎡,137.0,137.0,95.0,114.0
1277,大华潮悦前城,总价168(万/套),18000.0, 元/㎡(均价),住宅,钱塘区,建面 89-117㎡,168.0,168.0,89.0,117.0
1278,蜀惠朝闻花城,总价263(万/套),29800.0, 元/㎡(均价),住宅,萧山,建面 89-118㎡,263.0,263.0,89.0,118.0
1279,金科博翠碧蓝湾,总价846(万/套),47300.0, 元/㎡(均价),别墅,上城,建面 179㎡,846.0,846.0,179.0,179.0
1280,绿地香港宸瀚里,总价204(万/套),23000.0, 元/㎡(均价),住宅,临平区,建面 89-124㎡,204.0,204.0,89.0,124.0
1281,杭语清澄,总价228(万/套),23000.0, 元/㎡(均价),住宅,临平区,建面 99-119㎡,228.0,228.0,99.0,119.0
1282,合景泰富寰汇,,,,商业,临平区,,,,,
1283,东湖尚府,总价225(万/套),25000.0, 元/㎡(均价),住宅,临平区,建面 184㎡,225.0,225.0,184.0,184.0
1284,南樾府,总价121(万/套),17900.0, 元/㎡(均价),住宅,临安,建面 68-73㎡,121.0,121.0,68.0,73.0
1285,滨江翠语华庭,总价397(万/套),37500.0, 元/㎡(均价),住宅,萧山,建面 106-125㎡,397.0,397.0,106.0,125.0
1286,德信中心,总价480(万/套),46500.0, 元/㎡(均价),住宅,上城,建面 110-150㎡,480.0,480.0,110.0,150.0
1287,观湖之宸公寓,总价288(万/套),30000.0, 元/㎡(均价),住宅,临平区,建面 89-118㎡,288.0,288.0,89.0,118.0
1288,滨江绿城江河鸣翠,,,,住宅,上城,,,,,
1289,金地滨与城,总价118(万/套),16100.0, 元/㎡(均价),住宅,萧山,建面 89-95㎡,118.0,118.0,89.0,95.0
1290,荣安春月杭宁府,,45000.0, 元/㎡(均价),住宅,拱墅,建面 97-122㎡,,,97.0,122.0
1291,滨江沁语晓庭,总价334(万/套),34000.0, 元/㎡(均价),住宅,拱墅,建面 98-113㎡,334.0,334.0,98.0,113.0
1292,大家湛景天承美筑,总价350(万/套),36000.0, 元/㎡(均价),住宅,拱墅,建面 98-128㎡,350.0,350.0,98.0,128.0
1293,大家坤和·美筑,总价321(万/套),33500.0, 元/㎡(均价),住宅,萧山,建面 96-129㎡,321.0,321.0,96.0,129.0
1294,绿城茗春苑,总价1300(万/套),37478.0, 元/㎡(均价),住宅,西湖,建面 115-170㎡,1300.0,1300.0,115.0,170.0
1295,百郦玲珑府,,49000.0, 元/㎡(均价),别墅,上城,建面 95-180㎡,,,95.0,180.0
1296,新湖香格里拉,总价214(万/套),22988.0, 元/㎡(均价),住宅,余杭,建面 93-100㎡,214.0,214.0,93.0,100.0
1297,三盛大家汝悦美境府,总价334(万/套),33500.0, 元/㎡(均价),住宅,萧山,建面 98-108㎡,334.0,334.0,98.0,108.0
1298,荣安春熙上和湾,总价460-790(万/套),47000.0, 元/㎡(均价),住宅,拱墅,建面 95-168㎡,460.0,790.0,95.0,168.0
1299,顺发·美颂城,总价328(万/套),33500.0, 元/㎡(均价),住宅,萧山,建面 98-119㎡,328.0,328.0,98.0,119.0
1300,融信天阳云澜天第府,总价402(万/套),38000.0, 元/㎡(均价),住宅,拱墅,建面 106-136㎡,402.0,402.0,106.0,136.0
1301,云帆未来社区,总价189(万/套),19300.0, 元/㎡(均价),住宅,钱塘区,建面 98-132㎡,189.0,189.0,98.0,132.0
1302,远洋建华宸章新邸,总价451(万/套),40000.0, 元/㎡(均价),住宅,拱墅,建面 113-115㎡,451.0,451.0,113.0,115.0
1303,融创望潮印一期（云潮府）,总价180(万/套),50000.0, 元/㎡(均价),底商,萧山,,180.0,180.0,,
1304,大华春山明月,,26000.0, 元/㎡(均价),住宅,临安,建面 101-183㎡,,,101.0,183.0
1305,中旅时光里,总价267(万/套),30000.0, 元/㎡(均价),住宅,临平区,建面 89-129㎡,267.0,267.0,89.0,129.0
1306,源著天樾府,总价267(万/套),30000.0, 元/㎡(均价),住宅,临平区,建面 89-119㎡,267.0,267.0,89.0,119.0
1307,上坤华景川云栖宸园,总价196(万/套),22000.0, 元/㎡(均价),住宅,临平区,建面 89-107㎡,196.0,196.0,89.0,107.0
1308,桃李湖滨,总价315(万/套),27452.0, 元/㎡(均价),住宅,临安,建面 88-139㎡,315.0,315.0,88.0,139.0
1309,桃李湖滨,总价560(万/套),33247.0, 元/㎡(均价),别墅,临安,建面 127-187㎡,560.0,560.0,127.0,187.0
1310,滨江博语华庭,总价336(万/套),34000.0, 元/㎡(均价),住宅,萧山,建面 99-137㎡,336.0,336.0,99.0,137.0
1311,滨江星翠澜庭,总价550(万/套),45000.0, 元/㎡(均价),住宅,萧山,建面 108-139㎡,550.0,550.0,108.0,139.0
1312,建发书香印翠,总价772(万/套),58000.0, 元/㎡(均价),住宅,西湖,建面 102-164㎡,772.0,772.0,102.0,164.0
1313,星创晶悦府,总价377(万/套),36000.0, 元/㎡(均价),住宅,拱墅,建面 105-138㎡,377.0,377.0,105.0,138.0
1314,绿城交投晓月澄庐,总价1043(万/套),52150.0, 元/㎡(均价),别墅,余杭,建面 192-253㎡,1043.0,1043.0,192.0,253.0
1315,合景泰富寰汇（石门街6号）,总价85(万/套),20000.0, 元/㎡(均价),写字楼,临平区,,85.0,85.0,,
1316,滨融府,,54000.0, 元/㎡(均价),住宅,拱墅,建面 139-168㎡,,,139.0,168.0
1317,德信中南江上云起,总价124(万/套),14000.0, 元/㎡(均价),住宅,建德,建面 89-125㎡,124.0,124.0,89.0,125.0
1318,招商博奥花宸里,总价325(万/套),32500.0, 元/㎡(均价),住宅,萧山,建面 100-130㎡,325.0,325.0,100.0,130.0
1319,景瑞晴海,总价328(万/套),33500.0, 元/㎡(均价),住宅,萧山,建面 98㎡,328.0,328.0,98.0,98.0
1320,佳源驭远•玖墅,总价255(万/套),17800.0, 元/㎡(均价),住宅,钱塘区,建面 142㎡,255.0,255.0,142.0,142.0
1321,溪上俪庭,总价190(万/套),20000.0, 元/㎡(均价),住宅,余杭,建面 95㎡,190.0,190.0,95.0,95.0
1322,龙湖湘湖原著,总价260(万/套),28300.0, 元/㎡(均价),住宅,萧山,建面 89-146㎡,260.0,260.0,89.0,146.0
1323,滨江观品,总价798(万/套),47208.0, 元/㎡(均价),住宅,萧山,建面 169-233㎡,798.0,798.0,169.0,233.0
1324,严州誉境府,,23000.0, 元/㎡(均价),住宅,建德,建面 99㎡,,,99.0,99.0
1325,华润置地亚奥城,总价580(万/套),47000.0, 元/㎡(均价),住宅,萧山,建面 123-182㎡,580.0,580.0,123.0,182.0
1326,新安郡,总价146(万/套),19000.0, 元/㎡(均价),住宅,建德,建面 89-120㎡,146.0,146.0,89.0,120.0
1327,万科日耀之城,,47000.0, 元/㎡(均价),住宅,萧山,建面 105-144㎡,,,105.0,144.0
1328,合能杭玥府,总价250(万/套),34000.0, 元/㎡(均价),住宅,拱墅,建面 89-120㎡,250.0,250.0,89.0,120.0
1329,滨江兴耀滨耀学府,总价370(万/套),38000.0, 元/㎡(均价),住宅,滨江,建面 97-118㎡,370.0,370.0,97.0,118.0
1330,融信美好宝龙锦云澜天里,总价60(万/套),40000.0, 元/㎡(均价),底商,临安,,60.0,60.0,,
1331,保利和者时光印象府,,25000.0, 元/㎡(均价),住宅,萧山,建面 85-105㎡,,,85.0,105.0
1332,华鸿东潮云庭,总价180(万/套),19800.0, 元/㎡(均价),住宅,钱塘区,建面 89-119㎡,180.0,180.0,89.0,119.0
1333,环翼城,总价520(万/套),70000.0, 元/㎡(均价),底商,上城,,520.0,520.0,,
1334,星创晶晖里,总价371(万/套),36000.0, 元/㎡(均价),住宅,拱墅,建面 103-139㎡,371.0,371.0,103.0,139.0
1335,中海望庐|云起武林,总价1400(万/套),45000.0, 元/㎡(均价),商业类,拱墅,建面 310㎡,1400.0,1400.0,310.0,310.0
1336,金成潮塘轩,总价214(万/套),19800.0, 元/㎡(均价),住宅,钱塘区,建面 98-118㎡,214.0,214.0,98.0,118.0
1337,绿城桂冠东方,总价530(万/套),47000.0, 元/㎡(均价),住宅,萧山,建面 196-217㎡,530.0,530.0,196.0,217.0
1338,建发银泰天悦,总价250(万/套),21000.0, 元/㎡(均价),住宅,桐庐,建面 98-139㎡,250.0,250.0,98.0,139.0
1339,高运尚悦府,总价92(万/套),10000.0, 元/㎡(均价),住宅,萧山,,92.0,92.0,,
1340,滨汇之都,总价530(万/套),51500.0, 元/㎡(均价),住宅,滨江,建面 98-129㎡,530.0,530.0,98.0,129.0
1341,金成汀云上府,总价357(万/套),36100.0, 元/㎡(均价),住宅,余杭,建面 98-130㎡,357.0,357.0,98.0,130.0
1342,花曜里,总价364(万/套),37500.0, 元/㎡(均价),住宅,萧山,建面 97-120㎡,364.0,364.0,97.0,120.0
1343,滨江滨涛映月,,37500.0, 元/㎡(均价),住宅,萧山,建面 107-137㎡,,,107.0,137.0
1344,中海黄龙云起|三里庐,总价1800(万/套),58000.0, 元/㎡(均价),商业,西湖,建面 312㎡,1800.0,1800.0,312.0,312.0
1345,众安蒲荷芸邸,总价467(万/套),37710.0, 元/㎡(均价),住宅,余杭,建面 124-146㎡,467.0,467.0,124.0,146.0
1346,德信银城阅湖之宸,总价267(万/套),30000.0, 元/㎡(均价),住宅,上城,建面 89-118㎡,267.0,267.0,89.0,118.0
1347,春来雅庭,总价324(万/套),40800.0, 元/㎡(均价),住宅,上城,建面 99-139㎡,324.0,324.0,99.0,139.0
1348,招商蛇口花屿观澜里,总价390(万/套),37500.0, 元/㎡(均价),住宅,萧山,建面 103-138㎡,390.0,390.0,103.0,138.0
1349,绿城云栖燕庐,总价200(万/套),19420.0, 元/㎡(均价),住宅,临平区,建面 105-127㎡,200.0,200.0,105.0,127.0
1350,绿城云栖燕庐,总价330(万/套),19420.0, 元/㎡(均价),别墅,临平区,建面 166-177㎡,330.0,330.0,166.0,177.0
1351,电建悦安府,总价350(万/套),31500.0, 元/㎡(均价),住宅,上城,建面 110㎡,350.0,350.0,110.0,110.0
1352,电建悦安府,总价600(万/套),37800.0, 元/㎡(均价),别墅,上城,建面 128-160㎡,600.0,600.0,128.0,160.0
1353,绿城沐春明月,总价400(万/套),31500.0, 元/㎡(均价),住宅,上城,建面 109-145㎡,400.0,400.0,109.0,145.0
1354,宋都如意云境,总价250(万/套),23000.0, 元/㎡(均价),住宅,临平区,建面 89-125㎡,250.0,250.0,89.0,125.0
1355,绿城湖上春风里,总价400(万/套),37500.0, 元/㎡(均价),住宅,钱塘区,建面 105-126㎡,400.0,400.0,105.0,126.0
1356,复地绿城月映咏荷园,总价218(万/套),22000.0, 元/㎡(均价),住宅,临平区,建面 99-139㎡,218.0,218.0,99.0,139.0
1357,绿城潮听明月,总价560(万/套),42400.0, 元/㎡(均价),住宅,上城,建面 106-145㎡,560.0,560.0,106.0,145.0
1358,前湾畅想江澜湾,总价300(万/套),32300.0, 元/㎡(均价),住宅,萧山,建面 107-217㎡,300.0,300.0,107.0,217.0
1359,萧元江南沥城,总价178-221(万/套),17000.0, 元/㎡(均价),住宅,萧山,建面 105-130㎡,178.0,221.0,105.0,130.0
1360,枫漫小筑,总价210(万/套),19800.0, 元/㎡(均价),住宅,钱塘区,建面 105-127㎡,210.0,210.0,105.0,127.0
1361,曲江新鸥鹏杭州第三城（久雍府）,总价260(万/套),22000.0, 元/㎡(均价),住宅,临平区,建面 99-138㎡,260.0,260.0,99.0,138.0
1362,葛洲坝龙湖中杭府,,,,别墅,西湖,,,,,
1363,滨江望品,总价700(万/套),50179.0, 元/㎡(均价),住宅,拱墅,建面 124-156㎡,700.0,700.0,124.0,156.0
1364,憬天国际名座,总价76(万/套),16850.0, 元/㎡(均价),商业类,萧山,建面 46㎡,76.0,76.0,46.0,46.0
1365,阳光城檀悦,,,,底商,萧山,,,,,
1366,九龙仓君廷,318,, (万/套)(总价),别墅,临平区,建面 139-175㎡,318.0,318.0,139.0,175.0
1367,柏润国际花园,,,,住宅,淳安,建面 97-169㎡,,,97.0,169.0
1368,东方御府,,,,住宅,上城,,,,,
1369,宝嘉誉峰,,,,住宅,拱墅,,,,,
1370,绿都御景蓝湾,,,,住宅,萧山,,,,,
1371,锦润公寓,,,,住宅,上城,建面 89-128㎡,,,89.0,128.0
1372,滨江西溪之星,,,,住宅,余杭,,,,,
1373,中南白马湖壹号,,,,住宅,滨江,,,,,
1374,九龙仓君玺,,,,住宅,拱墅,建面 136-380㎡,,,136.0,380.0
1375,复地黄龙和山,,,,商业类,西湖,,,,,
1376,钱江御府,,,,住宅,上城,,,,,
1377,景瑞申花郡,255,, (万/套)(总价),住宅,拱墅,,255.0,255.0,,
1378,新湖武林国际公寓,,,,住宅,拱墅,,,,,
1379,融创大家侯潮府,,,,住宅,上城,建面 213㎡,,,213.0,213.0
1380,融创河滨之城雨澜轩,,,,住宅,西湖,,,,,
1381,富力西溪悦居,,,,住宅,余杭,,,,,
1382,金地艺境,,,,住宅,临平区,,,,,
1383,合景天峻,,,,住宅,余杭,,,,,
1384,三盛颐景御园,,,,别墅,余杭,,,,,
1385,协安紫郡,,,,住宅,西湖,,,,,
1386,融信杭州公馆,,,,住宅,西湖,建面 139-274㎡,,,139.0,274.0
1387,万科未来城二期,,,,住宅,余杭,建面 86-130㎡,,,86.0,130.0
1388,中旅城仕公馆,,,,住宅,上城,,,,,
1389,西溪永乐城,,,,住宅,余杭,,,,,
1390,万科大都会79号,,,,住宅,上城,,,,,
1391,越秀星汇尚城,,,,住宅,余杭,,,,,
1392,奥克斯缔逸城,,,,住宅,余杭,,,,,
1393,赞成龙兴道一号,,,,住宅,临平区,,,,,
1394,中旅紫金名门,,,,住宅,西湖,,,,,
1395,钱塘大观,,28000.0, 元/㎡(均价),住宅,滨江,,,,,
1396,昆仑华府,,,,住宅,余杭,建面 89-106㎡,,,89.0,106.0
1397,理想康城一品,,,,住宅,临平区,,,,,
1398,和昌云潮,,,,底商,西湖,,,,,
1399,万科缦云坊,,,,别墅,余杭,,,,,
1400,宝嘉誉府,,,,住宅,西湖,,,,,
1401,绿城莲园,,,,住宅,临平区,,,,,
1402,和昌云潮,,,,商业类,西湖,建面 42-64㎡,,,42.0,64.0
1403,大江东宝龙广场,,16200.0, 元/㎡(均价),住宅,钱塘区,建面 127-210㎡,,,127.0,210.0
1404,武林外滩,,,,住宅,拱墅,建面 348㎡,,,348.0,348.0
1405,大美公寓,,,,住宅,临平区,,,,,
1406,富力十号一期,,,,住宅,余杭,,,,,
1407,中海御道,,,,住宅,上城,,,,,
1408,耀达金鼎华庭,,,,住宅,余杭,,,,,
1409,中梁百悦城,,,,住宅,临平区,,,,,
1410,合景叠彩园,,,,别墅,余杭,,,,,
1411,广大融城印象,,,,住宅,上城,,,,,
1412,滨江西溪明珠,,,,别墅,西湖,,,,,
1413,宋都晨光国际,,,,住宅,钱塘区,,,,,
1414,凯德湖墅,,,,住宅,拱墅,,,,,
1415,融创金成英特学府,,,,住宅,余杭,,,,,
1416,绿地旭辉城,,,,住宅,滨江,,,,,
1417,万泰城章,,,,住宅,临平区,,,,,
1418,融创富春壹号院,,,,住宅,富阳,,,,,
1419,赞成乐山红叶,,,,住宅,余杭,,,,,
1420,蓝色嘉园,,,,住宅,萧山,,,,,
1421,赞成乐山红叶,1080,, (万/套)(总价),别墅,余杭,建面 240㎡,1080.0,1080.0,240.0,240.0
1422,东渡酩悦,总价200(万/套),40000.0, 元/㎡(均价),商业类,上城,建面 51㎡,200.0,200.0,51.0,51.0
1423,世茂智慧之门,,,,商业类,滨江,,,,,
