,house_name,total_price,unit_price,unit_price_desc,type,location1,area,total_price_min,total_price_max,area_min,area_max
1239,当代艺墅,总价2200(万/套),75000.0, 元/㎡(均价),别墅,闵行,建面 212-225㎡,2200.0,2200.0,212.0,225.0
1240,央玺,总价580(万/套),62000.0, 元/㎡(均价),住宅,宝山,建面 85-115㎡,580.0,580.0,85.0,115.0
1241,万科平澜玖著,总价165(万/套),17500.0, 元/㎡(均价),住宅,上海周边,建面 89-110㎡,165.0,165.0,89.0,110.0
1242,云澜湾温泉国际,总价300(万/套),30000.0, 元/㎡(均价),别墅,上海周边,建面 155-559㎡,300.0,300.0,155.0,559.0
1243,TODTOWN天荟,,,,住宅,闵行,建面 106-177㎡,,,106.0,177.0
1244,碧桂园山湖源著,总价90(万/套),12500.0, 元/㎡(均价),住宅,上海周边,建面 70㎡,90.0,90.0,70.0,70.0
1245,东宸源著,总价220(万/套),27000.0, 元/㎡(均价),住宅,浦东,建面 77-92㎡,220.0,220.0,77.0,92.0
1246,东宸源著,总价570(万/套),45800.0, 元/㎡(均价),别墅,浦东,建面 92-120㎡,570.0,570.0,92.0,120.0
1247,东原碧桂园,总价686(万/套),44118.0, 元/㎡(均价),住宅,青浦,建面 120-139㎡,686.0,686.0,120.0,139.0
1248,悦城华庭,总价253(万/套),25500.0, 元/㎡(均价),住宅,奉贤,建面 90-123㎡,253.0,253.0,90.0,123.0
1249,桂语云溪,总价400(万/套),44000.0, 元/㎡(均价),住宅,松江,建面 88㎡,400.0,400.0,88.0,88.0
1250,金地玺悦,总价450(万/套),41000.0, 元/㎡(均价),住宅,松江,建面 95-133㎡,450.0,450.0,95.0,133.0
1251,桂语云溪,总价700(万/套),46000.0, 元/㎡(均价),别墅,松江,建面 140-165㎡,700.0,700.0,140.0,165.0
1252,中建锦绣熙岸,总价187(万/套),24000.0, 元/㎡(均价),住宅,浦东,建面 85-120㎡,187.0,187.0,85.0,120.0
1253,海上风华,总价270(万/套),28000.0, 元/㎡(均价),住宅,浦东,建面 90㎡,270.0,270.0,90.0,90.0
1254,海上风华,总价380(万/套),40000.0, 元/㎡(均价),别墅,浦东,建面 90-120㎡,380.0,380.0,90.0,120.0
1255,东方悦耀,总价700(万/套),81000.0, 元/㎡(均价),住宅,浦东,建面 129-147㎡,700.0,700.0,129.0,147.0
1256,廊桥公馆,总价178(万/套),21500.0, 元/㎡(均价),住宅,上海周边,建面 72-140㎡,178.0,178.0,72.0,140.0
1257,宏兆锦庭,总价540(万/套),38000.0, 元/㎡(均价),住宅,浦东,建面 50-110㎡,540.0,540.0,50.0,110.0
1258,六合别墅,总价1700(万/套),64000.0, 元/㎡(均价),别墅,青浦,建面 247-299㎡,1700.0,1700.0,247.0,299.0
1259,新城上坤樾山明月,总价775(万/套),55000.0, 元/㎡(均价),别墅,松江,建面 119-176㎡,775.0,775.0,119.0,176.0
1260,招商海德名门红墅林,总价520(万/套),43000.0, 元/㎡(均价),别墅,宝山,建面 120-130㎡,520.0,520.0,120.0,130.0
1261,恒大江湾华庭,总价750(万/套),89000.0, 元/㎡(均价),住宅,虹口,建面 89-129㎡,750.0,750.0,89.0,129.0
1262,中南泓悦府,总价80(万/套),13000.0, 元/㎡(均价),住宅,上海周边,建面 31-91㎡,80.0,80.0,31.0,91.0
1263,陆家嘴锦绣逸庭,总价900(万/套),67347.0, 元/㎡(均价),住宅,浦东,建面 118-163㎡,900.0,900.0,118.0,163.0
1264,云麓之城,总价430(万/套),34000.0, 元/㎡(均价),别墅,宝山,建面 105-124㎡,430.0,430.0,105.0,124.0
1265,富绅商业中心,,,,商业,青浦,,,,,
1266,大华珞斐墅,总价4099(万/套),135000.0, 元/㎡(均价),别墅,浦东,建面 205-340㎡,4099.0,4099.0,205.0,340.0
1267,颐景园·江南院,总价280(万/套),30000.0, 元/㎡(均价),住宅,浦东,建面 100-120㎡,280.0,280.0,100.0,120.0
1268,颐景园·江南院,总价560(万/套),42000.0, 元/㎡(均价),别墅,浦东,建面 120-170㎡,560.0,560.0,120.0,170.0
1269,虹桥金茂悦,总价450(万/套),45000.0, 元/㎡(均价),住宅,青浦,建面 99-144㎡,450.0,450.0,99.0,144.0
1270,石榴·湘湖湾,总价105(万/套),8800.0, 元/㎡(均价),住宅,上海周边,建面 85-95㎡,105.0,105.0,85.0,95.0
1271,滨江公园壹号,总价1000(万/套),66000.0, 元/㎡(均价),别墅,宝山,建面 148-194㎡,1000.0,1000.0,148.0,194.0
1272,万科鑫苑SkyPark云璞,总价320(万/套),25000.0, 元/㎡(均价),住宅,上海周边,建面 120-128㎡,320.0,320.0,120.0,128.0
1273,皇都花园,总价1200(万/套),70000.0, 元/㎡(均价),住宅,闵行,建面 144㎡,1200.0,1200.0,144.0,144.0
1274,文通拾里间,总价700(万/套),52000.0, 元/㎡(均价),住宅,嘉定,建面 131-178㎡,700.0,700.0,131.0,178.0
1275,首创禧瑞里,总价500(万/套),55100.0, 元/㎡(均价),住宅,青浦,建面 91㎡,500.0,500.0,91.0,91.0
1276,首创禧瑞里,总价820(万/套),60000.0, 元/㎡(均价),别墅,青浦,建面 135-146㎡,820.0,820.0,135.0,146.0
1277,漓江花园三期,总价850(万/套),71000.0, 元/㎡(均价),住宅,徐汇,建面 118-138㎡,850.0,850.0,118.0,138.0
1278,保利天琴宇舍,总价670(万/套),34000.0, 元/㎡(均价),商业,嘉定,,670.0,670.0,,
1279,保利天鹅语苑(商铺),总价228(万/套),27000.0, 元/㎡(均价),商业,嘉定,,228.0,228.0,,
1280,康博名邸,总价1000(万/套),90000.0, 元/㎡(均价),住宅,杨浦,建面 82-144㎡,1000.0,1000.0,82.0,144.0
1281,海云间,总价95(万/套),11000.0, 元/㎡(均价),住宅,上海周边,建面 70-92㎡,95.0,95.0,70.0,92.0
1282,中南正荣海上明悦,总价115(万/套),13000.0, 元/㎡(均价),住宅,上海周边,建面 67-103㎡,115.0,115.0,67.0,103.0
1283,虹康昭晖苑,总价1800(万/套),125000.0, 元/㎡(均价),住宅,长宁,建面 89-205㎡,1800.0,1800.0,89.0,205.0
1284,静安府西区,总价1700(万/套),98810.0, 元/㎡(均价),别墅,静安,建面 168-191㎡,1700.0,1700.0,168.0,191.0
1285,凤凰城天悦,总价183(万/套),21500.0, 元/㎡(均价),住宅,奉贤,建面 84-94㎡,183.0,183.0,84.0,94.0
1286,凤凰城天悦,总价330(万/套),30000.0, 元/㎡(均价),别墅,奉贤,建面 110-120㎡,330.0,330.0,110.0,120.0
1287,凤鸣海尚,总价470(万/套),39000.0, 元/㎡(均价),别墅,奉贤,建面 125㎡,470.0,470.0,125.0,125.0
1288,千灯裕花园,,,,住宅,上海周边,建面 76-135㎡,,,76.0,135.0
1289,中航九方城,总价160(万/套),13000.0, 元/㎡(均价),商业,上海周边,,160.0,160.0,,
1290,中航九方城,总价120(万/套),11000.0, 元/㎡(均价),写字楼,上海周边,,120.0,120.0,,
1291,星尚湾名邸,总价580(万/套),47000.0, 元/㎡(均价),别墅,青浦,建面 159-161㎡,580.0,580.0,159.0,161.0
1292,乐颐小镇,总价111(万/套),13000.0, 元/㎡(均价),住宅,崇明,建面 86㎡,111.0,111.0,86.0,86.0
1293,乐颐小镇,总价370(万/套),27000.0, 元/㎡(均价),别墅,崇明,建面 140-152㎡,370.0,370.0,140.0,152.0
1294,凯德·星贸邸,总价2000(万/套),121800.0, 元/㎡(均价),住宅,静安,建面 145-255㎡,2000.0,2000.0,145.0,255.0
1295,复地雅园公馆,总价1900(万/套),126000.0, 元/㎡(均价),住宅,黄浦,建面 108-179㎡,1900.0,1900.0,108.0,179.0
1296,五坊园,总价1177(万/套),111000.0, 元/㎡(均价),住宅,黄浦,建面 106-192㎡,1177.0,1177.0,106.0,192.0
1297,中天熙和诚品,总价100(万/套),13000.0, 元/㎡(均价),住宅,上海周边,建面 68-96㎡,100.0,100.0,68.0,96.0
1298,中海臻如府,总价950(万/套),95000.0, 元/㎡(均价),住宅,普陀,建面 75-160㎡,950.0,950.0,75.0,160.0
1299,湖滨天地,总价200(万/套),31022.0, 元/㎡(均价),住宅,浦东,建面 62-126㎡,200.0,200.0,62.0,126.0
1300,大华公园城市,总价666(万/套),61000.0, 元/㎡(均价),住宅,宝山,建面 99-138㎡,666.0,666.0,99.0,138.0
1301,泰府名邸,总价2300(万/套),121800.0, 元/㎡(均价),住宅,静安,建面 195-252㎡,2300.0,2300.0,195.0,252.0
1302,保利云上澄光,总价600(万/套),56050.0, 元/㎡(均价),住宅,嘉定,建面 85-125㎡,600.0,600.0,85.0,125.0
1303,宝厦文璟苑,总价435(万/套),53000.0, 元/㎡(均价),住宅,宝山,建面 61-82㎡,435.0,435.0,61.0,82.0
1304,浦发东悦城,总价406(万/套),42000.0, 元/㎡(均价),住宅,浦东,建面 72-180㎡,406.0,406.0,72.0,180.0
1305,森兰星河湾,总价1240(万/套),79500.0, 元/㎡(均价),住宅,浦东,建面 156-239㎡,1240.0,1240.0,156.0,239.0
1306,山水拾间,总价850(万/套),38000.0, 元/㎡(均价),别墅,崇明,建面 165-220㎡,850.0,850.0,165.0,220.0
1307,复地浦江中心,总价300(万/套),20000.0, 元/㎡(均价),写字楼,闵行,,300.0,300.0,,
1308,信达蓝尊,总价1200(万/套),88000.0, 元/㎡(均价),商业,松江,,1200.0,1200.0,,
1309,浦江华侨城8期,总价1230(万/套),65000.0, 元/㎡(均价),别墅,闵行,建面 177-205㎡,1230.0,1230.0,177.0,205.0
1310,太仓漫悦兰庭,总价130(万/套),13000.0, 元/㎡(均价),住宅,上海周边,建面 88-140㎡,130.0,130.0,88.0,140.0
1311,万科西郊都会,总价437(万/套),38324.0, 元/㎡(均价),住宅,嘉定,,437.0,437.0,,
1312,万科西郊都会,总价610(万/套),46485.0, 元/㎡(均价),别墅,嘉定,建面 142㎡,610.0,610.0,142.0,142.0
1313,悦临雅苑,总价238(万/套),28000.0, 元/㎡(均价),住宅,浦东,建面 85-145㎡,238.0,238.0,85.0,145.0
1314,龙光.玖龙府,总价230(万/套),18000.0, 元/㎡(均价),住宅,上海周边,建面 89-124㎡,230.0,230.0,89.0,124.0
1315,安亭誉墅,总价1260(万/套),45000.0, 元/㎡(均价),别墅,嘉定,建面 270-299㎡,1260.0,1260.0,270.0,299.0
1316,上南嘉园,总价670(万/套),47000.0, 元/㎡(均价),住宅,浦东,建面 144㎡,670.0,670.0,144.0,144.0
1317,铭德传奇.漪景庭,总价1200(万/套),106800.0, 元/㎡(均价),住宅,静安,建面 99-185㎡,1200.0,1200.0,99.0,185.0
1318,新城虹口金茂府,总价2600(万/套),122000.0, 元/㎡(均价),别墅,虹口,建面 173-191㎡,2600.0,2600.0,173.0,191.0
1319,大学里,总价497(万/套),36000.0, 元/㎡(均价),别墅,嘉定,建面 138-157㎡,497.0,497.0,138.0,157.0
1320,万科金域澜湾鹭语墅,总价500(万/套),35000.0, 元/㎡(均价),别墅,浦东,建面 90-135㎡,500.0,500.0,90.0,135.0
1321,禹洲雍锦府,总价270(万/套),31936.0, 元/㎡(均价),住宅,奉贤,建面 89-123㎡,270.0,270.0,89.0,123.0
1322,海玥瑄邸,总价305(万/套),35000.0, 元/㎡(均价),住宅,浦东,建面 81-140㎡,305.0,305.0,81.0,140.0
1323,瑞虹新城天悦郡庭,总价2000(万/套),107800.0, 元/㎡(均价),住宅,虹口,建面 94-270㎡,2000.0,2000.0,94.0,270.0
1324,海伦堡氿月湾,总价125(万/套),12500.0, 元/㎡(均价),住宅,上海周边,建面 75-125㎡,125.0,125.0,75.0,125.0
1325,万科城市之光,总价130(万/套),14000.0, 元/㎡(均价),住宅,上海周边,建面 94-127㎡,130.0,130.0,94.0,127.0
1326,合景尚峰,总价120(万/套),16000.0, 元/㎡(均价),住宅,上海周边,建面 66-87㎡,120.0,120.0,66.0,87.0
1327,金科集美嘉禾,总价170(万/套),16500.0, 元/㎡(均价),住宅,上海周边,建面 64-114㎡,170.0,170.0,64.0,114.0
1328,恒大滨海御府,总价110(万/套),13500.0, 元/㎡(均价),住宅,上海周边,建面 82-125㎡,110.0,110.0,82.0,125.0
1329,大发·融悦东方,总价125(万/套),12000.0, 元/㎡(均价),住宅,上海周边,建面 88-140㎡,125.0,125.0,88.0,140.0
1330,碧桂园花溪源著,总价124(万/套),9800.0, 元/㎡(均价),住宅,上海周边,建面 86-180㎡,124.0,124.0,86.0,180.0
1331,佳源城南印象,总价200(万/套),15000.0, 元/㎡(均价),住宅,上海周边,建面 123-143㎡,200.0,200.0,123.0,143.0
1332,新城翡丽风华,总价220(万/套),19000.0, 元/㎡(均价),住宅,上海周边,建面 102-139㎡,220.0,220.0,102.0,139.0
1333,英庭名墅,总价1700(万/套),75000.0, 元/㎡(均价),住宅,青浦,建面 85㎡,1700.0,1700.0,85.0,85.0
1334,招商中环华府,总价488(万/套),75000.0, 元/㎡(均价),商业,宝山,,488.0,488.0,,
1335,万科翡翠四季,总价145(万/套),13500.0, 元/㎡(均价),住宅,上海周边,建面 96-144㎡,145.0,145.0,96.0,144.0
1336,桃源香墅,总价220(万/套),17000.0, 元/㎡(均价),住宅,上海周边,建面 132-201㎡,220.0,220.0,132.0,201.0
1337,龙光玖誉湾,总价180(万/套),19000.0, 元/㎡(均价),住宅,上海周边,建面 92-100㎡,180.0,180.0,92.0,100.0
1338,光明云庐,总价351(万/套),40000.0, 元/㎡(均价),住宅,松江,建面 89㎡,351.0,351.0,89.0,89.0
1339,光明云庐,总价610(万/套),48000.0, 元/㎡(均价),别墅,松江,建面 115-135㎡,610.0,610.0,115.0,135.0
1340,绿宝园,总价2000(万/套),69000.0, 元/㎡(均价),别墅,浦东,建面 294㎡,2000.0,2000.0,294.0,294.0
1341,绿宝园,总价900(万/套),61000.0, 元/㎡(均价),住宅,浦东,建面 134-294㎡,900.0,900.0,134.0,294.0
1342,虹桥融景,总价750(万/套),58000.0, 元/㎡(均价),住宅,青浦,建面 124-147㎡,750.0,750.0,124.0,147.0
1343,绿洲康城亲水湾风华,总价580(万/套),63000.0, 元/㎡(均价),住宅,浦东,建面 54-93㎡,580.0,580.0,54.0,93.0
1344,万科翡翠天御府,总价280(万/套),23000.0, 元/㎡(均价),住宅,上海周边,建面 135-180㎡,280.0,280.0,135.0,180.0
1345,凤鸣紫金首府,总价95(万/套),10500.0, 元/㎡(均价),住宅,上海周边,建面 89-111㎡,95.0,95.0,89.0,111.0
1346,荣安府,总价216(万/套),20000.0, 元/㎡(均价),住宅,上海周边,建面 104-144㎡,216.0,216.0,104.0,144.0
1347,奥山·禾堂樾里,总价170(万/套),13700.0, 元/㎡(均价),住宅,上海周边,建面 98-144㎡,170.0,170.0,98.0,144.0
1348,紫城·悦澜湾,总价130(万/套),13800.0, 元/㎡(均价),住宅,上海周边,建面 86-105㎡,130.0,130.0,86.0,105.0
1349,首创禧悦风华,总价385(万/套),40183.0, 元/㎡(均价),住宅,青浦,建面 75-108㎡,385.0,385.0,75.0,108.0
1350,紫金公园府,总价85(万/套),9000.0, 元/㎡(均价),住宅,上海周边,建面 84-127㎡,85.0,85.0,84.0,127.0
1351,紫金公园府,总价204(万/套),14000.0, 元/㎡(均价),别墅,上海周边,建面 145-171㎡,204.0,204.0,145.0,171.0
1352,世合理想大地静安里,总价127(万/套),11000.0, 元/㎡(均价),住宅,上海周边,建面 114-146㎡,127.0,127.0,114.0,146.0
1353,碧桂园嘉南首府,总价100(万/套),8500.0, 元/㎡(均价),住宅,上海周边,建面 89-147㎡,100.0,100.0,89.0,147.0
1354,鸿翔·悦澜湾,总价96(万/套),10200.0, 元/㎡(均价),住宅,上海周边,建面 68-105㎡,96.0,96.0,68.0,105.0
1355,中冶上河雅筑,总价445(万/套),42694.0, 元/㎡(均价),住宅,宝山,建面 73-127㎡,445.0,445.0,73.0,127.0
1356,泱著花苑,总价220(万/套),21500.0, 元/㎡(均价),住宅,上海周边,建面 102-143㎡,220.0,220.0,102.0,143.0
1357,博锦苑,总价85(万/套),7300.0, 元/㎡(均价),住宅,上海周边,建面 117-128㎡,85.0,85.0,117.0,128.0
1358,万科天空之城星之屿,总价500(万/套),57660.0, 元/㎡(均价),住宅,青浦,建面 75-102㎡,500.0,500.0,75.0,102.0
1359,秀湖中粮祥云,总价230(万/套),15200.0, 元/㎡(均价),住宅,上海周边,建面 127-150㎡,230.0,230.0,127.0,150.0
1360,万城赞园,总价130(万/套),11700.0, 元/㎡(均价),住宅,上海周边,建面 99-140㎡,130.0,130.0,99.0,140.0
1361,中企滨江悦府,总价3600(万/套),150000.0, 元/㎡(均价),住宅,浦东,建面 168-360㎡,3600.0,3600.0,168.0,360.0
1362,海上湾鹭居,总价210(万/套),26800.0, 元/㎡(均价),住宅,青浦,建面 81-89㎡,210.0,210.0,81.0,89.0
1363,中南闻荷府,总价115(万/套),12500.0, 元/㎡(均价),住宅,上海周边,建面 89㎡,115.0,115.0,89.0,89.0
1364,中南闻荷府,总价180(万/套),12500.0, 元/㎡(均价),别墅,上海周边,建面 127-154㎡,180.0,180.0,127.0,154.0
1365,愉光苑,总价210(万/套),35000.0, 元/㎡(均价),住宅,松江,建面 65-128㎡,210.0,210.0,65.0,128.0
1366,星月御中心,总价10000(万/套),58000.0, 元/㎡(均价),写字楼,浦东,,10000.0,10000.0,,
1367,荣盛锦绣外滩,总价108(万/套),12300.0, 元/㎡(均价),住宅,上海周边,建面 87-107㎡,108.0,108.0,87.0,107.0
1368,中建阅澜山,总价328(万/套),36500.0, 元/㎡(均价),住宅,宝山,建面 81-98㎡,328.0,328.0,81.0,98.0
1369,江悦名庭,总价419(万/套),84000.0, 元/㎡(均价),住宅,浦东,建面 57-61㎡,419.0,419.0,57.0,61.0
1370,祥腾假日风情商业街,,18000.0, 元/㎡(均价),商业,青浦,,,,,
1371,光明九胤,总价315(万/套),36000.0, 元/㎡(均价),住宅,奉贤,建面 87-98㎡,315.0,315.0,87.0,98.0
1372,光明九胤,总价529(万/套),49000.0, 元/㎡(均价),别墅,奉贤,建面 106-132㎡,529.0,529.0,106.0,132.0
1373,华亭首府,总价500(万/套),45000.0, 元/㎡(均价),住宅,松江,建面 104-139㎡,500.0,500.0,104.0,139.0
1374,云樾天境,总价144(万/套),13800.0, 元/㎡(均价),住宅,上海周边,建面 91-110㎡,144.0,144.0,91.0,110.0
1375,石榴·玉兰湾,总价105(万/套),11000.0, 元/㎡(均价),住宅,上海周边,建面 80-135㎡,105.0,105.0,80.0,135.0
1376,佳兆业8号,总价280(万/套),25000.0, 元/㎡(均价),住宅,奉贤,建面 120㎡,280.0,280.0,120.0,120.0
1377,佳兆业8号,总价670(万/套),33000.0, 元/㎡(均价),别墅,奉贤,建面 170-210㎡,670.0,670.0,170.0,210.0
1378,旭丽花园,总价997(万/套),35000.0, 元/㎡(均价),别墅,闵行,建面 285-456㎡,997.0,997.0,285.0,456.0
1379,中骏天璟,总价530(万/套),59500.0, 元/㎡(均价),住宅,青浦,建面 89-116㎡,530.0,530.0,89.0,116.0
1380,大华朗香臻园,,,,住宅,宝山,建面 89-131㎡,,,89.0,131.0
1381,中建阅澜山,总价630(万/套),48000.0, 元/㎡(均价),别墅,宝山,建面 127㎡,630.0,630.0,127.0,127.0
1382,城开云外,总价850(万/套),64800.0, 元/㎡(均价),别墅,闵行,建面 130-185㎡,850.0,850.0,130.0,185.0
1383,梧桐公馆,总价1060(万/套),78200.0, 元/㎡(均价),住宅,徐汇,建面 93-140㎡,1060.0,1060.0,93.0,140.0
1384,万科翡翠雅宾利,总价3500(万/套),120000.0, 元/㎡(均价),别墅,静安,,3500.0,3500.0,,
1385,龙湖春江天越,总价372(万/套),35500.0, 元/㎡(均价),住宅,奉贤,建面 86-124㎡,372.0,372.0,86.0,124.0
1386,龙湖春江天越,总价572(万/套),46000.0, 元/㎡(均价),别墅,奉贤,建面 117-130㎡,572.0,572.0,117.0,130.0
1387,亚通水岸景庭,总价337(万/套),26500.0, 元/㎡(均价),住宅,崇明,建面 81-200㎡,337.0,337.0,81.0,200.0
1388,首创禧瑞荟,总价480(万/套),66000.0, 元/㎡(均价),住宅,闵行,建面 70-115㎡,480.0,480.0,70.0,115.0
1389,万科翡翠滨江（二期）,总价626(万/套),90000.0, 元/㎡(均价),商业,浦东,,626.0,626.0,,
1390,锦绣里,总价1500(万/套),105000.0, 元/㎡(均价),住宅,普陀,建面 103-167㎡,1500.0,1500.0,103.0,167.0
1391,绿庭尚城,总价325(万/套),45000.0, 元/㎡(均价),住宅,松江,建面 67-130㎡,325.0,325.0,67.0,130.0
1392,江南桃源,总价140(万/套),11500.0, 元/㎡(均价),住宅,上海周边,建面 119-139㎡,140.0,140.0,119.0,139.0
1393,中集金地美兰城,总价550(万/套),44806.0, 元/㎡(均价),住宅,宝山,建面 77-120㎡,550.0,550.0,77.0,120.0
1394,金科新弘古北天御,总价1300(万/套),89436.0, 元/㎡(均价),住宅,闵行,建面 99-143㎡,1300.0,1300.0,99.0,143.0
1395,首创·禧瑞太湖,总价220(万/套),16000.0, 元/㎡(均价),别墅,上海周边,建面 130-137㎡,220.0,220.0,130.0,137.0
1396,中建朗阅府,总价650(万/套),69000.0, 元/㎡(均价),住宅,浦东,建面 90-125㎡,650.0,650.0,90.0,125.0
1397,中建朗阅府,总价1350(万/套),75000.0, 元/㎡(均价),别墅,浦东,建面 180-190㎡,1350.0,1350.0,180.0,190.0
1398,四季都会晓风来,总价790(万/套),51000.0, 元/㎡(均价),别墅,宝山,建面 130-153㎡,790.0,790.0,130.0,153.0
1399,中海建国里,总价2400(万/套),145000.0, 元/㎡(均价),住宅,黄浦,建面 139-220㎡,2400.0,2400.0,139.0,220.0
1400,新华御湖上园,总价119(万/套),30000.0, 元/㎡(均价),商业,金山,,119.0,119.0,,
1401,御沁园,总价730(万/套),49000.0, 元/㎡(均价),住宅,浦东,建面 132-172㎡,730.0,730.0,132.0,172.0
1402,水月源岸,总价220(万/套),16000.0, 元/㎡(均价),别墅,上海周边,建面 132-197㎡,220.0,220.0,132.0,197.0
1403,金隅金成府,总价360(万/套),34000.0, 元/㎡(均价),住宅,嘉定,建面 91-123㎡,360.0,360.0,91.0,123.0
1404,紫晶南园,总价500(万/套),47000.0, 元/㎡(均价),住宅,闵行,建面 90-130㎡,500.0,500.0,90.0,130.0
1405,世纪江湾,总价2300(万/套),124500.0, 元/㎡(均价),别墅,杨浦,建面 184㎡,2300.0,2300.0,184.0,184.0
1406,路劲上海派＋,总价375(万/套),35000.0, 元/㎡(均价),住宅,嘉定,建面 65-110㎡,375.0,375.0,65.0,110.0
1407,绿地海珀外滩,总价1500(万/套),139500.0, 元/㎡(均价),住宅,黄浦,建面 93-290㎡,1500.0,1500.0,93.0,290.0
1408,新西塘孔雀城9.2期翡翠天宸,总价180(万/套),17000.0, 元/㎡(均价),住宅,上海周边,建面 87-129㎡,180.0,180.0,87.0,129.0
1409,新西塘孔雀城9.2期翡翠天宸,总价400(万/套),26800.0, 元/㎡(均价),别墅,上海周边,建面 142-149㎡,400.0,400.0,142.0,149.0
1410,新浦西孔雀城云樾东方苑,总价390(万/套),26000.0, 元/㎡(均价),别墅,上海周边,建面 155-162㎡,390.0,390.0,155.0,162.0
1411,湾上前璟,总价100(万/套),11500.0, 元/㎡(均价),住宅,上海周边,建面 85-98㎡,100.0,100.0,85.0,98.0
1412,宝林枫景苑,总价380(万/套),54000.0, 元/㎡(均价),住宅,宝山,建面 52-92㎡,380.0,380.0,52.0,92.0
1413,新南浔·孔雀城丨水秀悦府,总价220(万/套),16000.0, 元/㎡(均价),别墅,上海周边,建面 125-136㎡,220.0,220.0,125.0,136.0
1414,龙光玖悦华府,总价210(万/套),17000.0, 元/㎡(均价),住宅,上海周边,建面 70-125㎡,210.0,210.0,70.0,125.0
1415,中骏.悦景府,总价145(万/套),16700.0, 元/㎡(均价),住宅,上海周边,建面 77-89㎡,145.0,145.0,77.0,89.0
1416,中海汇德里,总价1000(万/套),102000.0, 元/㎡(均价),住宅,普陀,建面 99-145㎡,1000.0,1000.0,99.0,145.0
1417,花溪公馆,总价450(万/套),26000.0, 元/㎡(均价),住宅,上海周边,建面 142-174㎡,450.0,450.0,142.0,174.0
1418,花溪公馆,总价700(万/套),27000.0, 元/㎡(均价),别墅,上海周边,建面 262㎡,700.0,700.0,262.0,262.0
1419,泛华东福城,总价100(万/套),13000.0, 元/㎡(均价),住宅,上海周边,建面 88-134㎡,100.0,100.0,88.0,134.0
1420,东原璞阅,总价290(万/套),30000.0, 元/㎡(均价),住宅,奉贤,建面 90㎡,290.0,290.0,90.0,90.0
1421,碧桂园枫景尚院,总价150(万/套),17000.0, 元/㎡(均价),住宅,上海周边,建面 67-98㎡,150.0,150.0,67.0,98.0
1422,融创静安映,总价805(万/套),91200.0, 元/㎡(均价),住宅,静安,建面 96-130㎡,805.0,805.0,96.0,130.0
1423,海和院,总价230(万/套),28000.0, 元/㎡(均价),住宅,崇明,建面 90㎡,230.0,230.0,90.0,90.0
1424,海和院,总价330(万/套),37000.0, 元/㎡(均价),别墅,崇明,建面 90-158㎡,330.0,330.0,90.0,158.0
1425,大诚·金廷府,总价155(万/套),17500.0, 元/㎡(均价),住宅,上海周边,建面 88-89㎡,155.0,155.0,88.0,89.0
1426,南桥金茂悦,总价300(万/套),35300.0, 元/㎡(均价),住宅,奉贤,建面 75-99㎡,300.0,300.0,75.0,99.0
1427,万科翡翠铂樾,总价205(万/套),21000.0, 元/㎡(均价),住宅,上海周边,建面 93-125㎡,205.0,205.0,93.0,125.0
1428,绿洲康城亲水湾风华,总价1051(万/套),72000.0, 元/㎡(均价),别墅,浦东,,1051.0,1051.0,,
1429,嘉宝新力梦之晴华庭,总价350(万/套),35000.0, 元/㎡(均价),住宅,嘉定,建面 80-100㎡,350.0,350.0,80.0,100.0
1430,嘉宝新力梦之晴华庭,总价470(万/套),38000.0, 元/㎡(均价),别墅,嘉定,建面 88-126㎡,470.0,470.0,88.0,126.0
1431,锦绣御澜,总价598(万/套),59800.0, 元/㎡(均价),住宅,浦东,建面 88-128㎡,598.0,598.0,88.0,128.0
1432,君御公馆,总价300(万/套),34015.0, 元/㎡(均价),住宅,浦东,建面 93-140㎡,300.0,300.0,93.0,140.0
1433,天悦,总价858(万/套),100000.0, 元/㎡(均价),住宅,徐汇,建面 100-160㎡,858.0,858.0,100.0,160.0
1434,诚通·公园里,总价110(万/套),11000.0, 元/㎡(均价),住宅,上海周边,建面 89-135㎡,110.0,110.0,89.0,135.0
1435,金成壹品,总价100(万/套),8000.0, 元/㎡(均价),住宅,上海周边,建面 97-143㎡,100.0,100.0,97.0,143.0
1436,柳岸荷风小区,总价54(万/套),9000.0, 元/㎡(均价),住宅,上海周边,建面 39-115㎡,54.0,54.0,39.0,115.0
1437,蓝光雍锦湾,总价280(万/套),17500.0, 元/㎡(均价),别墅,上海周边,建面 160-181㎡,280.0,280.0,160.0,181.0
1438,富力绿地·西湖观邸,总价119(万/套),12000.0, 元/㎡(均价),住宅,上海周边,建面 92-139㎡,119.0,119.0,92.0,139.0
1439,富力绿地·西湖观邸,总价350(万/套),20000.0, 元/㎡(均价),别墅,上海周边,建面 172㎡,350.0,350.0,172.0,172.0
1440,保利·首创丨颂,总价1000(万/套),80000.0, 元/㎡(均价),别墅,浦东,建面 97-131㎡,1000.0,1000.0,97.0,131.0
1441,富力·御西湖,总价160(万/套),13000.0, 元/㎡(均价),住宅,上海周边,建面 105-169㎡,160.0,160.0,105.0,169.0
1442,富力·御西湖,总价250(万/套),15000.0, 元/㎡(均价),别墅,上海周边,建面 150-160㎡,250.0,250.0,150.0,160.0
1443,绿城.太湖明月,总价130(万/套),12000.0, 元/㎡(均价),住宅,上海周边,建面 112-136㎡,130.0,130.0,112.0,136.0
